,price,make,model,year,title_status,mileage,color,vin,state,country
1013,22000,dodge,charger,2019,clean vehicle,26184.0,gray,  2c3cdxhg3kh630447,pa, usa
1014,16700,dodge,journey,2019,clean vehicle,21203.0,gray,  3c4pddgg5kt779690,nv, usa
1015,19300,dodge,challenger,2019,clean vehicle,17870.0,black,  2c3cdzag6kh701727,pa, usa
1016,34100,dodge,durango,2019,clean vehicle,17909.0,gray,  1c4sdjct3kc820776,mi, usa
1017,14600,dodge,caravan,2019,clean vehicle,41126.0,silver,  2c4rdgcg5kr606318,nv, usa
1018,18200,dodge,caravan,2019,clean vehicle,14098.0,red,  2c4rdgcgxkr753573,pa, usa
1019,33800,dodge,durango,2019,clean vehicle,15003.0,black,  1c4sdjct1kc817603,mi, usa
1020,15900,dodge,journey,2019,clean vehicle,29105.0,black,  3c4pddgg3kt720539,nv, usa
1021,16500,dodge,caravan,2019,clean vehicle,34794.0,black,  2c4rdgeg9kr518336,pa, usa
1022,29600,dodge,durango,2019,clean vehicle,20034.0,silver,  1c4rdjdg9kc722562,mi, usa
1023,14100,dodge,caravan,2019,clean vehicle,46942.0,black,  2c4rdgcg1kr520021,nv, usa
1024,18200,dodge,caravan,2019,clean vehicle,14753.0,white,  2c4rdgcg3kr765807,pa, usa
1025,18200,dodge,caravan,2019,clean vehicle,14359.0,black,  2c4rdgcg5kr749382,pa, usa
1026,24300,dodge,charger,2019,clean vehicle,34922.0,black,  2c3cdxjg8kh573477,mi, usa
1027,15400,dodge,journey,2019,clean vehicle,20944.0,white,  3c4pdcgg4kt815525,nv, usa
1028,19000,dodge,journey,2019,clean vehicle,9877.0,white,  3c4pddgg1kt858578,pa, usa
1029,19000,dodge,journey,2019,clean vehicle,8949.0,black,  3c4pddgg8kt858576,pa, usa
1030,27800,dodge,challenger,2017,clean vehicle,13627.0,gray,  2c3cdzbt8hh655998,ga, usa
1031,18200,dodge,journey,2019,clean vehicle,18291.0,blue,  3c4pddgg9kt805269,pa, usa
1032,15000,dodge,journey,2018,clean vehicle,38029.0,white,  3c4pdceg6jt516474,pa, usa
1033,19200,dodge,caravan,2017,clean vehicle,32593.0,gray,  2c4rdgeg6hr575487,mi, usa
1034,15500,dodge,caravan,2018,clean vehicle,37352.0,red,  2c4rdgeg8jr340109,pa, usa
1035,24900,dodge,challenger,2017,clean vehicle,23030.0,green,  2c3cdzgg8hh584894,mi, usa
1036,15500,dodge,journey,2018,clean vehicle,30671.0,red,  3c4pdceg2jt426366,pa, usa
1037,7600,dodge,door,2012,salvage insurance,79544.0,white,  3c6td4ht4cg255894,tx, usa
1038,18400,dodge,journey,2017,clean vehicle,15027.0,black,  3c4pddeg4ht610210,mi, usa
1039,14700,dodge,caravan,2018,clean vehicle,29115.0,white,  2c4rdgeg0jr327368,fl, usa
1040,3900,dodge,door,2015,clean vehicle,93604.0,white,  1c3cdfbb5fd319614,fl, usa
1041,5200,dodge,door,2015,clean vehicle,100203.0,black,  3c4pdcbg0ft637173,fl, usa
1042,17200,dodge,caravan,2019,clean vehicle,35401.0,silver,  2c4rdgeg6kr674401,mn, usa
1043,18700,dodge,caravan,2019,clean vehicle,20279.0,red,  2c4rdgeg8kr690731,mn, usa
1044,32000,dodge,durango,2019,clean vehicle,26090.0,red,  1c4sdjct3kc632985,mn, usa
1045,14500,dodge,door,2015,clean vehicle,107924.0,white,  1c4rdjdg4fc750792,mi, usa
1046,19400,dodge,caravan,2019,clean vehicle,14906.0,black,  2c4rdgcg2kr725699,mn, usa
1047,17300,dodge,caravan,2019,clean vehicle,34407.0,black,  2c4rdgeg7kr674858,mn, usa
1048,16700,dodge,journey,2019,clean vehicle,18049.0,orange,  3c4pdcgg0kt783172,mn, usa
1049,19100,dodge,caravan,2019,clean vehicle,18132.0,white,  2c4rdgcg4kr735473,mn, usa
1050,11100,dodge,door,2013,clean vehicle,109176.0,black,  1c4rdjag0dc608666,il, usa
1051,32000,dodge,durango,2019,clean vehicle,25456.0,black,  1c4sdjct7kc647733,mn, usa
1052,16900,dodge,caravan,2019,clean vehicle,38375.0,silver,  2c4rdgeg6kr619687,mn, usa
1053,18000,dodge,charger,2017,clean vehicle,39792.0,blue,  2c3cdxjg2hh505412,ma, usa
1054,17800,dodge,caravan,2019,clean vehicle,30403.0,white,  2c4rdgcg5kr668950,mn, usa
1055,18000,dodge,caravan,2019,clean vehicle,28252.0,white,  2c4rdgcg1kr691027,mn, usa
1056,17500,dodge,caravan,2019,clean vehicle,31904.0,white,  2c4rdgeg6kr683079,mn, usa
1057,14500,dodge,caravan,2018,clean vehicle,24336.0,silver,  2c4rdgcgxjr282071,nv, usa
1058,18500,dodge,caravan,2019,clean vehicle,23961.0,silver,  2c4rdgcg3kr545227,mn, usa
1059,18600,dodge,caravan,2019,clean vehicle,22919.0,silver,  2c4rdgcg1kr735463,mn, usa
1060,32000,dodge,durango,2019,clean vehicle,22863.0,red,  1c4sdjct7kc633007,mn, usa
1061,17000,dodge,caravan,2019,clean vehicle,38817.0,black,  2c4rdgcg6kr660825,mn, usa
1062,16000,dodge,caravan,2019,clean vehicle,48854.0,white,  2c4rdgeg5kr516518,mn, usa
1063,18000,dodge,caravan,2019,clean vehicle,27288.0,white,  2c4rdgeg4kr662134,mn, usa
1064,15900,dodge,charger,2020,clean vehicle,5284.0,orange,  2c3cdxbg6lh100855,pa, usa
1065,6200,dodge,door,2016,clean vehicle,99988.0,silver,  3c4pdcbgxgt136860,al, usa
1066,3700,dodge,door,2013,clean vehicle,84109.0,black,  1c3cdfbaxdd150548,al, usa
1067,24000,dodge,door,2012,clean vehicle,88539.0,white,  3c63drgl5cg107218,ms, usa
1068,20800,dodge,van,2013,clean vehicle,33739.0,gold,  2c4rdgdg1dr557085,nv, usa
1069,18500,dodge,door,2012,clean vehicle,101017.0,white,  3c6ud5hl1cg109558,ms, usa
1070,18300,dodge,challenger,2019,clean vehicle,13906.0,black,  2c3cdzagxkh687783,pa, usa
1071,21000,dodge,charger,2019,clean vehicle,20601.0,gray,  2c3cdxbg2kh640928,pa, usa
1073,11900,dodge,charger,2019,clean vehicle,23421.0,gray,  2c3cdxhg5kh681108,pa, usa
1075,26800,dodge,durango,2019,clean vehicle,21309.0,gray,  1c4rdjdg5kc780720,pa, usa
1077,21000,dodge,caravan,2019,clean vehicle,10350.0,white,  2c4rdgeg7kr786270,pa, usa
1079,33500,dodge,durango,2019,clean vehicle,8605.0,white,  1c4sdjct2kc585450,pa, usa
1081,21000,dodge,caravan,2019,clean vehicle,10170.0,gray,  2c4rdgeg5kr786266,pa, usa
1082,26800,dodge,durango,2019,clean vehicle,22272.0,silver,  1c4rdjdg9kc780705,pa, usa
1083,5700,dodge,van,2016,clean vehicle,101906.0,blue,  2c4rdgbgxgr116627,tx, usa
1084,18500,dodge,challenger,2019,clean vehicle,27019.0,green,  2c3cdzag8kh617554,pa, usa
1085,33000,dodge,durango,2019,clean vehicle,10930.0,white,  1c4sdjct7kc626641,pa, usa
1086,11000,dodge,caravan,2019,clean vehicle,73552.0,silver,  2c4rdgcgxkr517117,tx, usa
1087,15800,dodge,caravan,2019,clean vehicle,37107.0,blue,  2c4rdgeg7kr663746,pa, usa
1088,3600,dodge,door,2013,salvage insurance,124247.0,white,  1c4rdhag5dc663297,mi, usa
1089,16300,dodge,caravan,2019,clean vehicle,36993.0,white,  2c4rdgeg5kr509682,pa, usa
1090,2700,dodge,door,2015,clean vehicle,67133.0,white,  1c3cdfaa2fd434311,tx, usa
1091,12800,dodge,caravan,2019,clean vehicle,33580.0,no_color,  2c4rdgcg1kr671800,pa, usa
1092,9700,dodge,door,2015,clean vehicle,94140.0,black,  3c4pdcdg6ft650328,tx, usa
1093,18300,dodge,journey,2019,clean vehicle,10447.0,silver,  3c4pddgg0kt858538,pa, usa
1094,16000,dodge,charger,2019,clean vehicle,10229.0,silver,  2c3cdxbg5kh725391,il, usa
1095,21000,dodge,caravan,2019,clean vehicle,6269.0,gray,  2c4rdgcg0kr744767,pa, usa
1096,3700,dodge,door,2014,clean vehicle,98699.0,white,  3c4pdcab3et310674,tx, usa
1097,33000,dodge,durango,2019,clean vehicle,10631.0,gray,  1c4sdjct4kc740628,il, usa
1098,14700,dodge,caravan,2019,clean vehicle,44381.0,silver,  2c4rdgcg7kr519648,pa, usa
1099,33000,dodge,durango,2019,clean vehicle,13960.0,silver,  1c4sdjct5kc811965,il, usa
1100,15900,dodge,caravan,2019,clean vehicle,14051.0,white,  2c4rdgcg6kr749441,pa, usa
1101,33000,dodge,durango,2019,clean vehicle,20800.0,gray,  1c4sdjct2kc681580,il, usa
1102,33000,dodge,durango,2019,clean vehicle,8873.0,gray,  1c4sdjct7kc779861,il, usa
1103,32500,dodge,durango,2019,clean vehicle,15502.0,black,  1c4sdjct4kc745182,il, usa
1104,33000,dodge,durango,2019,clean vehicle,9669.0,silver,  1c4sdjct7kc769752,il, usa
1105,13000,dodge,caravan,2018,clean vehicle,50873.0,black,  2c4rdgbg6jr221818,va, usa
1106,33000,dodge,durango,2019,clean vehicle,14117.0,white,  1c4sdjct4kc779848,il, usa
1107,16500,dodge,charger,2019,clean vehicle,46820.0,red,  2c3cdxct5kh529589,il, usa
1108,33000,dodge,durango,2019,clean vehicle,7247.0,gray,  1c4sdjct1kc779869,il, usa
1109,34500,dodge,challenger,2017,clean vehicle,40991.0,red,  2c3cdzfjxhh633364,nc, usa
1110,33500,dodge,durango,2019,clean vehicle,9023.0,white,  1c4sdjct2kc632962,il, usa
1113,13200,dodge,caravan,2018,clean vehicle,41014.0,silver,  2c4rdgcg6jr301523,pa, usa
1114,31500,dodge,durango,2018,clean vehicle,20907.0,white,  1c4sdjct3jc248087,il, usa
1115,17400,dodge,durango,2017,clean vehicle,89795.0,red,  1c4rdjdgxhc847904,il, usa
1116,26000,dodge,durango,2017,clean vehicle,57158.0,white,  1c4sdjct5hc857353,il, usa
1118,11000,dodge,door,2013,clean vehicle,83976.0,white,  2c3cdyag4dh530716,il, usa
1119,21000,dodge,charger,2018,clean vehicle,12554.0,gray,  2c3cdxbg4jh164292,tx, usa
1120,5500,dodge,door,2015,clean vehicle,60707.0,gray,  1c3cdfeb8fd116826,tx, usa
1121,7500,dodge,door,2014,clean vehicle,40110.0,red,  2c3cdyag0eh274494,tx, usa
1122,15800,dodge,caravan,2019,clean vehicle,28038.0,silver,  2c4rdgcg8kr631438,mi, usa
1123,16900,dodge,journey,2019,clean vehicle,26643.0,red,  3c4pddeg5kt774458,mi, usa
1124,25000,dodge,durango,2019,clean vehicle,36127.0,white,  1c4rdjdgxkc664221,mi, usa
1125,18000,dodge,door,2019,salvage insurance,19983.0,black,  2c3cdxbg8kh659970,ma, usa
1126,15600,dodge,caravan,2019,clean vehicle,29926.0,black,  2c4rdgcg0kr682478,mi, usa
1127,23800,dodge,durango,2019,clean vehicle,36750.0,white,  1c4rdhdg3kc645177,nc, usa
1128,16800,dodge,journey,2019,clean vehicle,27312.0,black,  3c4pddeg4kt708418,mi, usa
1129,22700,dodge,durango,2019,clean vehicle,49575.0,white,  1c4rdhdg7kc684421,nc, usa
1130,23300,dodge,challenger,2019,clean vehicle,30279.0,red,  2c3cdzbt8kh593686,nc, usa
1131,23500,dodge,challenger,2019,clean vehicle,25825.0,white,  2c3cdzbt5kh578448,nc, usa
1132,25500,dodge,durango,2019,clean vehicle,32474.0,silver,  1c4rdjdg7kc651586,nc, usa
1133,21800,dodge,challenger,2019,clean vehicle,30585.0,white,  2c3cdzbt1kh573652,nc, usa
1134,22800,dodge,durango,2019,clean vehicle,36203.0,gray,  1c4rdhdg2kc645025,nc, usa
1135,18200,dodge,caravan,2019,clean vehicle,29602.0,red,  2c4rdgcg1kr565329,mi, usa
1136,23500,dodge,challenger,2019,clean vehicle,28689.0,red,  2c3cdzbt7kh606377,nc, usa
1137,25700,dodge,durango,2019,clean vehicle,31447.0,charcoal,  1c4rdjdg1kc691579,nc, usa
1138,15700,dodge,caravan,2019,clean vehicle,39148.0,white,  2c4rdgeg3kr529509,nc, usa
1139,17500,dodge,journey,2018,clean vehicle,33495.0,silver,  3c4pddeg6jt463152,mi, usa
1140,15700,dodge,caravan,2019,clean vehicle,35274.0,white,  2c4rdgeg6kr618815,nc, usa
1141,16500,dodge,caravan,2018,clean vehicle,48745.0,white,  2c4rdgeg8jr219449,in, usa
1142,16100,dodge,caravan,2019,clean vehicle,31297.0,red,  2c4rdgeg0kr529483,nc, usa
1143,15600,dodge,caravan,2019,clean vehicle,38745.0,charcoal,  2c4rdgeg3kr578354,nc, usa
1144,15400,dodge,caravan,2019,clean vehicle,37704.0,gray,  2c4rdgeg5kr594507,nc, usa
1145,28200,dodge,durango,2017,clean vehicle,27060.0,white,  1c4rdjdg6hc833787,mi, usa
1146,15300,dodge,caravan,2019,clean vehicle,40002.0,no_color,  2c4rdgeg3kr529851,nc, usa
1147,15900,dodge,caravan,2019,clean vehicle,34930.0,red,  2c4rdgeg0kr578974,nc, usa
1148,17700,dodge,door,2016,clean vehicle,22863.0,gray,  2c3cdzag4gh312012,in, usa
1149,15800,dodge,caravan,2019,clean vehicle,36876.0,white,  2c4rdgeg9kr556908,nc, usa
1150,15900,dodge,caravan,2019,clean vehicle,34264.0,charcoal,  2c4rdgeg3kr578709,nc, usa
1151,25300,dodge,charger,2019,clean vehicle,17515.0,red,  2c3cdxhg2kh608892,nm, usa
1152,16300,dodge,caravan,2019,clean vehicle,27071.0,silver,  2c4rdgeg2kr600103,nc, usa
1153,29500,dodge,durango,2019,clean vehicle,14656.0,gray,  1c4rdjdgxkc701199,nm, usa
1154,14500,dodge,caravan,2019,clean vehicle,35652.0,gray,  2c4rdgcg8kr556692,nc, usa
1155,15400,dodge,caravan,2019,clean vehicle,30055.0,no_color,  2c4rdgcg7kr631205,nc, usa
1156,15400,dodge,caravan,2019,clean vehicle,43088.0,charcoal,  2c4rdgeg1kr579115,nc, usa
1157,15100,dodge,caravan,2019,clean vehicle,33641.0,purple,  2c4rdgcg2kr658912,nc, usa
1158,15000,dodge,caravan,2019,clean vehicle,34797.0,black,  2c4rdgcg1kr659131,nc, usa
1159,15500,dodge,caravan,2019,clean vehicle,43943.0,gray,  2c4rdgeg8kr529277,nc, usa
1160,15000,dodge,caravan,2019,clean vehicle,35744.0,no_color,  2c4rdgcg9kr600148,nc, usa
1161,15200,dodge,caravan,2019,clean vehicle,31542.0,no_color,  2c4rdgcgxkr529381,nc, usa
1162,15700,dodge,caravan,2019,clean vehicle,26899.0,white,  2c4rdgcg2kr659171,nc, usa
1163,16100,dodge,journey,2019,clean vehicle,29985.0,silver,  3c4pdcgg5kt717085,nc, usa
1164,16300,dodge,journey,2018,clean vehicle,37009.0,silver,  3c4pddgg2jt370853,tx, usa
1165,16000,dodge,journey,2019,clean vehicle,30731.0,white,  3c4pdcgg6kt716981,nc, usa
1166,16900,dodge,journey,2019,clean vehicle,30062.0,silver,  3c4pddeg8kt738778,nc, usa
1167,17000,dodge,journey,2019,clean vehicle,28295.0,charcoal,  3c4pddeg0kt687602,nc, usa
1168,17300,dodge,journey,2019,clean vehicle,25534.0,silver,  3c4pddeg0kt694646,nc, usa
1169,15900,dodge,journey,2019,clean vehicle,29716.0,gray,  3c4pdceg1kt680751,nc, usa
1170,15700,dodge,journey,2019,clean vehicle,34294.0,silver,  3c4pdcgg0kt694119,nc, usa
1171,16900,dodge,journey,2019,clean vehicle,27643.0,white,  3c4pddeg5kt749804,nc, usa
1172,15500,dodge,journey,2019,clean vehicle,35516.0,white,  3c4pdceg4kt680601,nc, usa
1173,15100,dodge,journey,2019,clean vehicle,40674.0,silver,  3c4pdceg0kt680319,nc, usa
1174,15500,dodge,journey,2019,clean vehicle,32494.0,white,  3c4pdceg0kt681048,nc, usa
1175,15400,dodge,journey,2019,clean vehicle,35047.0,red,  3c4pdceg2kt716799,nc, usa
1176,16500,dodge,journey,2019,clean vehicle,32898.0,silver,  3c4pddeg4kt701856,nc, usa
1178,16600,dodge,journey,2019,clean vehicle,23132.0,charcoal,  3c4pdcgg0kt716944,nc, usa
1179,15200,dodge,journey,2019,clean vehicle,37174.0,silver,  3c4pdcgg8kt717033,nc, usa
1180,15800,dodge,journey,2019,clean vehicle,34023.0,charcoal,  3c4pdcgg9kt737369,nc, usa
1181,16900,dodge,journey,2019,clean vehicle,30021.0,charcoal,  3c4pddeg2kt694986,nc, usa
1182,11100,dodge,caravan,2017,clean vehicle,51469.0,gray,  2c4rdgbg8hr652428,nc, usa
1183,15600,dodge,journey,2019,clean vehicle,31237.0,charcoal,  3c4pdceg1kt716986,nc, usa
1184,16900,dodge,journey,2019,clean vehicle,30186.0,silver,  3c4pddeg0kt745899,nc, usa
1185,15300,dodge,journey,2019,clean vehicle,41956.0,silver,  3c4pdceg5kt680932,nc, usa
1186,16600,dodge,journey,2019,clean vehicle,30727.0,black,  3c4pddeg8kt701794,nc, usa
1187,21800,dodge,durango,2017,clean vehicle,38956.0,black,  1c4rdjdg8hc653002,pa, usa
1188,36500,dodge,charger,2018,clean vehicle,22036.0,white,  2c3cdxgj3jh314932,va, usa
1189,26300,dodge,durango,2019,clean vehicle,26462.0,red,  1c4rdhdg0kc675964,ga, usa
1190,20900,dodge,challenger,2019,clean vehicle,23143.0,red,  2c3cdzag1kh617105,ga, usa
1191,20100,dodge,challenger,2019,clean vehicle,17340.0,gray,  2c3cdzag2kh616402,ga, usa
1192,26700,dodge,charger,2019,clean vehicle,29749.0,gray,  2c3cdxct5kh527020,ga, usa
1193,23900,dodge,charger,2019,clean vehicle,35248.0,white,  2c3cdxhg1kh567414,ga, usa
1194,14500,dodge,caravan,2018,clean vehicle,40417.0,no_color,  2c4rdgeg6jr341288,fl, usa
1195,23000,dodge,durango,2017,clean vehicle,30309.0,gray,  1c4rdjag5hc622178,va, usa
1196,15000,dodge,journey,2018,clean vehicle,42303.0,red,  3c4pddgg1jt387157,nc, usa
1197,15000,dodge,journey,2018,clean vehicle,35326.0,white,  3c4pddgg5jt387288,nc, usa
1198,28500,ford,door,2017,clean vehicle,92100.0,white,  1ft7w2bt6heb61418,tx, usa
1199,28000,ford,door,2017,clean vehicle,99375.0,white,  1ft7w2bt2hee62669,tx, usa
1200,9000,ford,door,2017,clean vehicle,72418.0,gray,  3fa6p0hd4hr370379,tx, usa
1201,28700,ford,doors,2015,clean vehicle,29733.0,ruby red metallic tinted clearcoat,  1fatp8ff4f5394347,ct, usa
1202,25000,ford,door,2017,clean vehicle,119439.0,white,  1ft7w2bt6hec19849,tx, usa
1203,17347,ford,doors,2015,clean vehicle,54396.0,black,  1fa6p8th4f5373291,ma, usa
1204,13800,ford,door,2016,clean vehicle,91606.0,white,  1ftew1c82gkd45492,tx, usa
1205,25888,ford,doors,2015,clean vehicle,2807.0,black,  1fa6p8cf2f5430053,nj, usa
1206,8500,ford,fusion,2017,clean vehicle,78739.0,black,  3fa6p0luxhr267362,tn, usa
1207,21289,ford,doors,2015,clean vehicle,71955.0,gray,  1fa6p8cf7f5308496,ny, usa
1208,17999,ford,doors,2015,clean vehicle,48472.0,triple yellow tri-coat,  1fa6p8th8f5304703,nj, usa
1209,2700,ford,door,2012,clean vehicle,98470.0,blue,  1fahp3f29cl226555,tx, usa
1210,30977,ford,doors,2015,clean vehicle,28937.0,competition orange,  1fa6p8cf8f5308068,pa, usa
1211,13799,ford,doors,2015,clean vehicle,83693.0,red,  1fa6p8am3f5330934,nj, usa
1212,20500,ford,srw,2014,clean vehicle,90888.0,white,  1fd7x3a68eeb54072,az, usa
1216,24500,ford,wagon,2018,clean vehicle,39943.0,white,  1fbzx2zm1jka44328,fl, usa
1217,32500,ford,explorer,2020,clean vehicle,5920.0,silver,  1fmsk8dh2lga15480,mo, usa
1218,9200,ford,fusion,2018,clean vehicle,71478.0,blue,  3fa6p0h75jr243141,pa, usa
1219,17700,ford,door,2017,clean vehicle,119520.0,silver,  1ftew1eg3hkc49103,pa, usa
1220,18300,ford,fusion,2020,clean vehicle,10882.0,white,  3fa6p0d94lr133238,ca, usa
1222,15200,ford,door,2016,clean vehicle,69003.0,white,  1fdbf2a6xgec32765,pa, usa
1223,36200,ford,srw,2019,clean vehicle,16207.0,no_color,  1ft7w2b63kee65677,il, usa
1224,21900,ford,mustang,2018,clean vehicle,29748.0,red,  1fatp8uh4j5166362,nj, usa
1225,20700,ford,wagon,2019,clean vehicle,25582.0,white,  1fbax2cm3kka61610,ca, usa
1226,12300,ford,fusion,2019,clean vehicle,24520.0,gray,  3fa6p0cd5kr265137,ca, usa
1227,4200,ford,door,2016,clean vehicle,104383.0,blue,  3fa6p0hd5gr285811,pa, usa
1228,19500,ford,transit,2019,clean vehicle,34164.0,white,  1ftyr2cm1kka61447,ca, usa
1229,14300,ford,fusion,2020,clean vehicle,6975.0,silver,  3fa6p0d98lr117690,ca, usa
1230,13700,ford,van,2016,clean vehicle,67150.0,white,  1ftye2yg5gka02732,pa, usa
1231,13200,ford,door,2015,clean vehicle,100820.0,white,  1fm5k8d81fga01930,pa, usa
1233,6500,ford,door,2015,clean vehicle,60015.0,black,  1fa6p0g70f5119774,pa, usa
1236,4200,ford,door,2013,clean vehicle,0.0,no_color,  1fadp3j23dl155179,pa, usa
1237,8700,ford,van,2013,clean vehicle,64598.0,white,  1ftse3el2dda91463,pa, usa
1238,3200,ford,door,2012,clean vehicle,111532.0,black,  3fahp0ja9cr334589,pa, usa
1240,20000,ford,edge,2018,clean vehicle,43567.0,silver,  2fmpk4k99jbb06857,il, usa
1241,33000,ford,door,2017,clean vehicle,36004.0,white,  1ft7w2b62hed00227,tx, usa
1242,23300,ford,f-150,2019,clean vehicle,10935.0,white,  1ftmf1c58kkd07954,sc, usa
1244,11975,ford,door,2012,clean vehicle,122014.0,white,  1ftfw1et5cfb83382,tx, usa
1245,23600,ford,transit,2019,clean vehicle,19363.0,white,  1ftyr1ym8kka42378,sc, usa
1246,12000,ford,explorer,2016,clean vehicle,42902.0,black,  1fm5k7bh1ggc33135,tx, usa
1247,30900,ford,f-150,2018,clean vehicle,401.0,red,  1ftex1ep0jkd02147,in, usa
1248,23900,ford,transit,2019,clean vehicle,11077.0,white,  1ftyr1zm0kka42485,sc, usa
1249,40400,ford,f-150,2018,clean vehicle,34100.0,black,  1ftew1eg4jfb55634,in, usa
1250,38000,ford,srw,2019,clean vehicle,30018.0,white,  1ft7w2bt4ked42668,mn, usa
1251,27000,ford,flex,2019,clean vehicle,18279.0,white,  2fmhk6c88kba16090,il, usa
1252,24000,ford,transit,2019,clean vehicle,7373.0,white,  1ftyr1zm2kka54847,sc, usa
1253,30000,ford,ranger,2019,clean vehicle,2590.0,gray,  1fter4fh7klb13025,wi, usa
1254,16200,ford,fusion,2019,clean vehicle,41662.0,white,  3fa6p0ru1kr120930,sc, usa
1255,30000,ford,flex,2019,clean vehicle,15019.0,gray,  2fmhk6dt4kba19698,wi, usa
1256,23900,ford,transit,2019,clean vehicle,9420.0,white,  1ftyr1ym4kka50820,sc, usa
1257,13800,ford,taurus,2018,clean vehicle,41864.0,white,  1fahp2d80jg104075,mo, usa
1258,23700,ford,transit,2019,clean vehicle,16829.0,white,  1ftyr1ym3kka51084,sc, usa
1259,24300,ford,f-150,2018,clean vehicle,6290.0,gray,  1ftex1cp1jkf40656,il, usa
1261,22500,ford,taurus,2018,clean vehicle,14599.0,white,  1fahp2j88jg135238,wi, usa
1262,39000,ford,f-150,2018,clean vehicle,25839.0,gray,  1ftfw1e53jfd63829,il, usa
1263,13900,ford,escape,2018,clean vehicle,60715.0,gray,  1fmcu0hdxjuc12967,wi, usa
1264,24700,ford,explorer,2018,clean vehicle,23350.0,red,  1fm5k7dh1jgb86970,il, usa
1265,20100,ford,transit,2018,clean vehicle,62386.0,white,  1ftyr2xm7jkb19070,ca, usa
1266,22000,ford,mustang,2018,clean vehicle,6248.0,red,  1fa6p8th3j5135439,il, usa
1267,38200,ford,mustang,2019,clean vehicle,878.0,green,  1fa6p8k02k5503784,fl, usa
1268,24400,ford,transit,2018,clean vehicle,49710.0,white,  1ftyr2xm4jka56820,ca, usa
1269,35000,ford,mustang,2018,clean vehicle,2042.0,blue,  1fa6p8cf9j5131958,il, usa
1270,18600,ford,flex,2019,clean vehicle,7742.0,white,  2fmhk6d87kba29234,fl, usa
1271,22700,ford,transit,2018,clean vehicle,39733.0,white,  1ftyr3xm6jkb03481,ca, usa
1272,38000,ford,f-150,2018,clean vehicle,33701.0,black,  1ftfw1e51jfa37950,il, usa
1273,17000,ford,door,2014,clean vehicle,67542.0,red,  1ftmf1ctxefa36472,il, usa
1274,17500,ford,escape,2017,clean vehicle,35095.0,gray,  1fmcu9jd6huc93491,wi, usa
1275,23200,ford,f-150,2019,clean vehicle,8652.0,white,  1ftmf1c50kkd60101,mi, usa
1276,30700,ford,explorer,2017,clean vehicle,51107.0,red,  1fm5k8ht2hgd13448,wi, usa
1277,23500,ford,transit,2019,clean vehicle,14987.0,white,  1ftyr1zm1kka42642,mi, usa
1278,26400,ford,edge,2017,clean vehicle,28252.0,blue,  2fmpk4ap7hbc41894,wi, usa
1279,23500,ford,transit,2019,clean vehicle,16009.0,white,  1ftyr1zm8kka55050,mi, usa
1280,38000,ford,door,2017,clean vehicle,47866.0,white,  1ftew1eg0hfa43326,wi, usa
1281,23600,ford,transit,2019,clean vehicle,11004.0,white,  1ftyr1zm3kka71267,mi, usa
1282,19300,ford,edge,2017,clean vehicle,42895.0,gray,  2fmpk4j9xhbb41421,wi, usa
1283,23200,ford,f-150,2019,clean vehicle,9490.0,white,  1ftmf1c58kkd60105,mi, usa
1284,13800,ford,door,2017,clean vehicle,39027.0,no_color,  1fmcu0gd5huc74384,wi, usa
1285,23600,ford,transit,2019,clean vehicle,13466.0,white,  1ftyr1ym9kka55673,mi, usa
1286,23200,ford,f-150,2019,clean vehicle,8737.0,white,  1ftmf1c53kkd60111,mi, usa
1287,40000,ford,door,2017,clean vehicle,23960.0,red,  1ftew1eg2hfb38793,wi, usa
1288,23400,ford,f-150,2019,clean vehicle,5562.0,white,  1ftmf1c5xkkd39112,mi, usa
1289,23600,ford,transit,2019,clean vehicle,13763.0,white,  1ftyr1zm1kka55052,mi, usa
1290,23000,ford,f-150,2019,clean vehicle,10444.0,white,  1ftmf1c51kkd08329,mi, usa
1291,25500,ford,door,2017,clean vehicle,41696.0,black,  1ftew1ep8hfb07225,wi, usa
1292,23500,ford,transit,2019,clean vehicle,15787.0,white,  1ftyr1zm1kka56203,mi, usa
1293,29900,ford,door,2017,clean vehicle,9167.0,white,  1ftew1ef5hkd84963,wi, usa
1294,23200,ford,transit,2019,clean vehicle,17541.0,white,  1ftyr1ym0kka55674,mi, usa
1296,23400,ford,transit,2019,clean vehicle,15210.0,white,  1ftyr1ym7kka55672,mi, usa
1297,24500,ford,transit,2017,clean vehicle,54601.0,white,  1ftyr2cv1hka17899,wi, usa
1299,25400,ford,transit,2017,clean vehicle,35691.0,white,  1ftyr2cv3hkb52320,wi, usa
1300,23000,ford,flex,2017,clean vehicle,32788.0,silver,  2fmhk6c8xhba10655,il, usa
1302,22400,ford,edge,2016,clean vehicle,42925.0,black,  2fmpk4k80gbc01288,wi, usa
1303,22500,ford,edge,2016,clean vehicle,37385.0,black,  2fmpk4k82gbc46880,wi, usa
1304,25200,ford,edge,2019,clean vehicle,15415.0,gray,  2fmpk4k95kbc23479,va, usa
1305,36000,ford,door,2016,clean vehicle,20047.0,white,  1ftew1eg5gfc13646,wi, usa
1306,26700,ford,edge,2019,clean vehicle,16884.0,black,  2fmpk4k90kbc02488,va, usa
1307,30500,ford,door,2016,clean vehicle,57936.0,gray,  1ftew1eg9gkd71799,wi, usa
1308,26700,ford,edge,2019,clean vehicle,15244.0,black,  2fmpk4k91kbc22474,va, usa
